location_name,name,restaurant_id,restaurant_address,description,detailed_description,image,lat,lng,rating,reviews,restaurant_type
London,Nando's,44818fab-125f-4e35-9fa2-cb59311e8da5,Bugsby's Way  London  United Kingdom,,,,51.490162,0.012918,,,
London,Belmont Bay,5aa4ecae-640b-4e29-9320-2833e373bbe1,500 Kenton Lane  Harrow  United Kingdom,,,,51.601206,-0.318914,,,
London,The Fountain,a7dc77e1-7833-4568-8273-396519ec8e70,Staines Road  Twickenham  United Kingdom,,,,51.439175,-0.360306,,,
London,Chicken Klub,5571ef3b-bb2d-4e71-acef-3fad5f05a69c,550 London Road  Hounslow  Isleworth  United Kingdom,,,,51.474372,-0.344211,,,
London,Crystal Charcoal,e1e2de4f-9fc6-49ad-b39e-8fbadd30d234,3 Central Parade  London  United Kingdom,,,,51.50346,-0.27999,,,
London,Subway,23f19379-4a72-44c3-9728-45ef2fd9c215,136 North End  Croydon  United Kingdom,,,,51.377835,-0.102373,,,
London,Cafe Tresor,574004ea-0105-41a4-982c-4f192853391b,12 Selsdon Rd  London  United Kingdom,,,,51.363243,-0.097627,,,
London,Yum Yum,a28257ff-b59c-4e04-814e-c36d63455224,312 Ladbroke Grove  London  United Kingdom,,,,51.524184,-0.213753,,,
London,Chaplins,4761dbff-8920-47c3-b814-e83883b41c2c,15 High Road  Ickenham  United Kingdom,,,,51.56286,-0.444097,,,
London,KFC,8120c876-8f0a-47c0-8fbd-c3bb6495b004,107-109 Broadway  London  United Kingdom,,,,51.509674,-0.32661,,,
London,Neuhaus Chocolate Cafe,5884d98e-c6d3-4fee-8cf0-4c29aa1faefd,The Exchange Shopping Centre  High Street  Putney  London  SW15 1TW  United Kingdom,,,,51.463848,-0.21627,,,
London,Madisons Express,8f9f9837-f4f0-40c0-b630-7e7876ad2ad6,2D Lewisham Way  London  United Kingdom,,,,51.47543,-0.036528,,,
London,Shahi Khana,931e4c3f-a8fa-4f24-88e9-89fcb4acf92c,24 Coombe Road  New Malden  United Kingdom,,,,51.404447,-0.256912,,,
London,New Kwan Wah,e478456b-6c0c-4ffa-9e17-0561f6ab37b0,153 Manchester Road  London  United Kingdom,,,,51.489125,-0.006897,,,
London,Papa John''s,4f280df7-305c-42e2-96fa-b2179d68d848,331 London Road  Isleworth  United Kingdom,,,,51.477153,-0.327846,,,
London,The Beach Hut,e766ee03-efa4-4de4-9661-892598a7b2fa,28A Highbury Park  London  United Kingdom,,,,51.55411,-0.098038,,,
London,Blue Moon,215f7423-9bd6-49c9-b732-fa9e4603aa1e,134 Fortess Road  London  United Kingdom,,,,51.555993,-0.138864,,,
London,The Maid Of Muswell,fe58cef4-6392-440c-ad6e-54e63e297a66,121 Alexandra Park Road  London  United Kingdom,,,,51.598816,-0.137891,,,
London,Cafe Florya,5409fb6e-2ece-4cd6-b965-292fbd44cd52,252 Church Lane  London  United Kingdom,,,,51.574282,-0.261963,,,
London,Checkers,ab2e4c7a-0b2c-4409-89b4-aa6f326599d2,128 Central Road  Town Centre  Worcester Park  United Kingdom,,,,51.379046,-0.242352,,,
London,Caffe Nero,c39afdc4-93c4-4c09-835d-2533b63481b4,53 Marsham Street  London  United Kingdom,,,,51.495646,-0.128926,,,
London,Subway Enfield,95ec5b01-7750-4fb2-a424-3cb6a9670b98,42 Church Street  Enfield Town  Enfield  United Kingdom,,,,51.652162,-0.084631,,,
London,Sea Pebbles,4b8996c9-3d57-4e0c-88fd-ae49650c4a85,352 Uxbridge Road  Pinner  United Kingdom,,,,51.607612,-0.374964,,,
London,Pret A Manger,d27fda80-679a-4e09-a71a-507dbacf8c6e,7 Marylebone High Street  London  United Kingdom,,,,51.518803,-0.151509,,,
London,Bella Pizza,e5fc8206-2ec9-439e-990f-3f81bdb4bfb3,161 Church Ln  London  United Kingdom,,,,51.57303,-0.262544,,,
London,Cheltenham Cafe,2eb82655-95aa-4323-84d1-6f895e4d8bd1,124 Cheltenham Road  London  United Kingdom,,,,51.456213,-0.050598,,,
London,The Tea Cup,dd45afe2-3571-4c38-9b81-e9d38a7f4586,12 Brewers Lane  Town Centre  Richmond Upon Thames  United Kingdom,,,,51.460873,-0.305238,,,
London,Picnic Kebab House,bfd04fa9-7190-4c4c-b94e-f0c09fc9cbe2,366 Green Lanes  London  United Kingdom,,,,51.620727,-0.106102,,,
London,Hippie Chippy,f9ec77d7-dc70-4b59-8953-1c6e03be4a5a,4 Station Road  Dartford  United Kingdom,,,,51.450053,0.181778,,,
London,KFC,99935c99-f613-4134-8e45-164d38eb92ac,158 Catford Broadway  City of London  United Kingdom,,,,51.445796,-0.01988,,,
London,Plenty,e039a757-9d41-476a-880e-af084edaa5ea,135 Station Road  Hampton  United Kingdom,,,,51.415815,-0.371714,,,
London,Upsy Daisy Bakery,28f22763-6bf9-4cc9-b384-c3a79976e9fc,387 King Street  Stamford Brook  London  United Kingdom,,,,51.493361,-0.243844,,,
London,Morley's,d500315a-d141-45fe-9583-d95aa4359d59,9 Burnt Ash Hill  London  United Kingdom,,,,51.449267,0.01302,,,
London,Al-Amin,6936eae5-dc53-4d73-883d-fe9c74f747ea,11 Cambridge Rd  Kingston upon Thames  United Kingdom,,,,51.410006,-0.290052,,,
London,KFC,07d9da1e-8cd6-4d10-b997-59277b1d41d6,217 Lewisham High Street  London  United Kingdom,,,,51.458779,-0.012317,,,
London,Pizza At The Palace,579b47d0-8ed7-4a57-b7f7-21e8fea36a30,70 Westow Hill  London  United Kingdom,,,,51.419627,-0.079611,,,
London,Laguna Tandoori,666dee37-0af2-46c1-a244-e84ab300e146,123 Uxbridge Road  London  United Kingdom,,,,51.511593,-0.314437,,,
London,All Bar One Chiswick,d53313da-7cb2-4721-b3ff-a200db0cd065,197-199 Chiswick High Road  London  United Kingdom,,,,51.492345,-0.257508,,,
London,Lee Fish Bar,1a938125-c362-447d-af1c-679898f6029d,113 Burnt Ash Road  London  United Kingdom,,,,51.451082,0.01257,,,
London,Pret A Manger,09df649a-e6b0-423d-a388-149ab4489571,Unit 2033  Level 50  Mall South  Westfield Shopping Centre  London  United Kingdom,,,,51.507213,-0.221292,,,
London,Subway Orpington,747a035a-0b1b-4c66-a32d-49e4d2812e0b,The Walnuts Shopping Centre  Orpington  United Kingdom,,,,51.376443,0.100975,,,
London,Kish Persian Restaurant,2f536448-c3a8-4a30-997e-0ba47d9ec5ba,7-9 Kilburn High Road  London  United Kingdom,,,,51.535393,-0.190189,,,
London,Joe's,44453002-0fa3-416d-8911-17f9f1f4cd1f,126 Draycott Avenue  London  United Kingdom,,,,51.493721,-0.168505,,,
London,Finchley Charcoal Grill,31abe360-418c-46b7-b866-fd9636020323,680 High Road  London  United Kingdom,,,,51.6128,-0.175666,,,
London,Chennai Dosa,6ae61bdc-7485-468e-85fd-f3c0baffc514,33 Upper Tooting Road  Tooting  United Kingdom,,,,51.434862,-0.161102,,,
London,Costa Coffee,099b619f-3da2-4c73-b88d-27f303afe93a,The Mall Exchange Shopping Centre  Ilford IG1 1RS  United Kingdom,,,,51.559231,0.072621,,,
London,Subway,6e2c47b0-0bbb-4454-8ab2-29c24e8b2de5,87 Station Road  Edgware  United Kingdom,,,,51.613346,-0.276646,,,
London,Khin Lee Chinese Restaurant,3f004e1f-3ced-49b8-8f99-c2e2171fd425,345 Green Lanes  London  United Kingdom,,,,51.619614,-0.106808,,,
London,Papa John''s,0226bb7b-4f3d-49b4-abe5-fc6a8b090a45,413 Durnsford Road  London  United Kingdom,,,,51.4396,-0.196959,,,
London,Hanwell Pizza,61f00c72-8b01-4e55-b7b0-739f19549cc2,176B Uxbridge Road  London  United Kingdom,,,,51.508304,-0.340756,,,
London,Xian,a3d04b2e-affe-4a46-8c76-3414c4f548b3,324 High Street  Orpington  United Kingdom,,,,51.373955,0.097806,,,
London,Trinidad Roti Shop,869bf2a9-d731-4876-b591-cd98fc5d169f,27 Craven Park Road  London  United Kingdom,,,,51.538118,-0.249739,,,
London,Montys,08e81229-e7d4-4e6e-803c-ea3981c84d4d,1 The Mall  Ealing Broadway  London  W5 2PJ  United Kingdom,,,,51.514141,-0.301159,,,
London,Gourmandise,176290f7-0f98-43e8-a16e-ffb38fb1e85f,6 Royal Parade  London  United Kingdom,,,,51.529499,-0.293205,,,
London,Apollo Banana Leaf,689ec193-db98-4478-98c4-8db4bf1aadde,190 Tooting High Street  London  United Kingdom,,,,51.424094,-0.172152,,,
London,Pizza Express,a5c83022-9198-4642-a6e3-182d4bd18b69,144 Upper Richmond Road  London  United Kingdom,,,,51.460064,-0.21319,,,
London,Tasty Garden,ef48ba83-560a-44de-8467-832899ae3045,316 Preston Road  Wembley  Harrow  United Kingdom,,,,51.57445,-0.293066,,,
London,cappadocia,143b66e5-6738-45cc-9f28-7e9c678ac92f,1154 London Rd  London  Norbury  United Kingdom,,,,51.40311,-0.11896,,,
London,Pico Bar & Grill,0883d906-b101-4dae-859d-dfa6e8ce0989,74 Albert Embankment  London  United Kingdom,,,,51.487728,-0.122577,,,
London,Frankie & Bennys,9215055d-9b48-4635-b529-92b1d6c3fd6c,The Mast Leisure Park  Surrey Quays road  London  United Kingdom,,,,51.495244,-0.044988,,,
London,Exotica Pizza & Bites,75983cc8-3f37-4182-845d-f7320b2cfdf0,259 Oldfield La North  Greenford  United Kingdom,,,,51.54208,-0.346516,,,
London,Hendon Park Cafe,f43693b0-04d0-45bb-a01d-3bdaaa6d66b3,Hendon Park  Queen's Road  London  Hendon  United Kingdom,,,,51.582891,-0.224283,,,
London,Mumbai 2 Go,4ced14af-f09b-48a8-b0e6-9384ce6752d2,190 South Ealing Road  London  United Kingdom,,,,51.497157,-0.305749,,,
London,Subway,d1def88b-e289-47d7-8072-92bb63163817,33 High St  Harrow  Wealdstone  United Kingdom,,,,51.594368,-0.335341,,,
London,Chicken Cottage,20944635-f755-4201-a350-c9902a7f1887,229-231 London Road  Croydon  United Kingdom,,,,51.383391,-0.108037,,,
London,Spice of Raj,e5a3e8ac-f26b-4074-aef7-2f5ec3f0c594,26 Christchurch Rd  London  United Kingdom,,,,51.417686,-0.177899,,,
London,KFC,0efc1186-ccb1-4633-894c-2404a6bc84b8,High Street  London  United Kingdom,,,,51.414846,-0.052672,,,
London,KFC,080ce586-85bf-475f-93ee-301df1abffc3,231 London Road  Mitcham  United Kingdom,,,,51.405154,-0.164167,,,
London,Ma Battleys,7860123c-ea61-437f-bd28-485bec77d9ba,50 Church Street  Enfield  United Kingdom,,,,51.652198,-0.085172,,,
London,Subway,f0e3c02a-9e13-4cb1-a10e-d705c5352c72,111 High Street  New Malden  United Kingdom,,,,51.400292,-0.255861,,,
London,Laveli Bakery,32311c90-6ce8-4c77-b159-11b786941bcd,5 Churchfield Road  London  United Kingdom,,,,51.508792,-0.263372,,,
London,Il Villaggio,bb0d1d19-a64d-42e5-a716-4c4104347810,8 Blagdon Road  Town Centre  New Malden  United Kingdom,,,,51.400432,-0.254801,,,
London,Boomshakes,293018c3-170b-4417-9c6f-eaca063ffb96,38 Queensbury Station Parade  Edgware  United Kingdom,,,,51.594854,-0.284606,,,
London,Rams,721bd2fb-9969-4e86-a37f-8885d58992c6,201-203 Kenton Road  Harrow  United Kingdom,,,,51.583206,-0.31472,,,
London,Sam's Chicken,668013b0-8ec1-4271-9aa6-e951cfac679e,84-86 High Street  Brent Park  London  United Kingdom,,,,51.535899,-0.246064,,,
London,The Cadogan Arms,5a4affcc-ac5f-4eb9-9599-206e8d63f34e,298 King's Road  London  United Kingdom,,,,51.48599,-0.172858,,,
London,Peking Tasty,9f2a8bbd-cbbf-4a7d-8781-56d39b9fa7e3,9 Selsdon Road  South Croydon  Croydon  United Kingdom,,,,51.363345,-0.097389,,,
London,North China Restaurant,0551d02d-faca-4323-bf19-60837cd1e8fd,305 Uxbridge Road  Acton  London  United Kingdom,,,,51.508304,-0.277405,,,
London,KFC,354f8df7-04f4-49f4-8992-e01f8f124df9,15 Brighton Road  Town Centre  Surbiton  United Kingdom,,,,51.391203,-0.309373,,,
London,Pizza Express,c869fbff-aaf0-4aec-9e49-5d00c7000040,The Rotunda  Kingston upon Thames  United Kingdom,,,,51.412062,-0.300217,,,
London,Mooca Cafe,e44e5810-4bdc-45fc-94ef-f7200cbb351f,127 Church Road  London  United Kingdom,,,,51.475237,-0.240115,,,
London,Greggs,c04f4c80-c321-4ab7-9bf4-81ab4492cb58,100 Lancaster Road  Enfield  United Kingdom,,,,51.663881,-0.0815,,,
London,Pizza Express Restaurants,225d0a5b-b7d6-4ecb-a9b6-85de7b0e05c5,33-35 High Street  Pinner  United Kingdom,,,,51.594432,-0.380373,,,
London,The Fox Under The Hill,8d10f984-8b25-4ae3-b6ca-8f701f34b340,Shooters Hill Road  Shooters hill  London  United Kingdom,,,,51.473904,0.039691,,,
London,Cafe Nomad,aecf6c4f-dc32-47c8-8cb7-966a0adf2551,1389 London Road  London  United Kingdom,,,,51.408455,-0.122076,,,
London,Prezzo,711f4aee-fc56-495c-8d24-b61c30485d15,67-69 The Broadway  Town Centre  Stanmore  United Kingdom,,,,51.617836,-0.308454,,,
London,Lighthouse Fish Bar,2fdca6e6-2d14-4d85-93ae-b755257fea7b,8 Tooting Bec Road  Tooting  London  United Kingdom,,,,51.435325,-0.158728,,,
London,Chicken Cottage,b6298b6e-d5e1-48fa-993b-81fcbad9588d,153 Greenford Road  Harrow  United Kingdom,,,,51.557694,-0.335607,,,
London,La Mook Ltd,3fe6ed13-9cc2-4dad-80a1-dd92da2d03b5,7  New Providence Wharf  Fairmont Avenue  London  United Kingdom,,,,51.506142,-0.005427,,,
London,KFC,14a87a90-f4c7-4f8e-b0f5-e783ef6fc075,65-67 Mitcham Road  United Kingdom,,,,51.426784,-0.166224,,,
London,Organo,31f0ba79-f95c-40af-9940-c8023678aa76,35 Broadway  London  United Kingdom,,,,51.510274,-0.323163,,,
London,The London Particular,a60e005a-8520-475e-bf07-8a1d479420a5,399 New Cross Road  London  United Kingdom,,,,51.475942,-0.033527,,,
London,George's Fish Bar,4fc6c081-c2ad-4726-b777-234da883dad7,8  Savoy Parade  Southbury Road  Enfield  United Kingdom,,,,51.65221,-0.076174,,,
London,Golden Canton,555099fc-e479-44ee-9276-9cc3950409bd,218 Railton Road  London  United Kingdom,,,,51.452958,-0.102491,,,
London,Sun Kong,eeb13b52-fb4b-4ba9-84e7-330d4b9b6696,55 Camberwell New Road  London  United Kingdom,,,,51.480543,-0.108637,,,
London,Pitshanger Village Bakery,272b40e3-e874-4bcd-b5ef-f23f4c9ea223,117 Pitshanger Lane  London  United Kingdom,,,,51.525805,-0.314721,,,
London,The Chef's Kitchen,3320e3c2-b7c2-4eca-9b9a-e7286a9be3a6,78 Chase Side  Enfield Town  Enfield  United Kingdom,,,,51.659059,-0.088,,,
London,Delicious Cafe,c1ea5db1-0091-41e2-a0a6-e9fca7c51f81,328 Norwood Road  Norwood  London  United Kingdom,,,,51.435181,-0.104145,,,
London,Homa,5a2deb39-e13d-4246-912e-4c77c14c8063,71-73 Stoke Newington Church Street  London  United Kingdom,,,,51.562125,-0.077261,,,
London,The Tiffin Tin,0fbdb0aa-f428-4673-b0cf-79ffb6d43063,83 Mill Lane  London  United Kingdom,,,,51.552098,-0.195647,,,
London,Platters,ad3f2a9d-9066-44a0-92b4-34b670d31ede,Finchley Road  London  United Kingdom,,,,51.585385,-0.20006,,,
London,Pret A Manger,b0a2474e-125c-407e-8e2b-cc51708ffcce,Brent Cross Shopping Centre  London  United Kingdom,,,,51.577019,-0.22413,,,
London,No 67,01d07260-7126-4226-840a-f519670e635b,67 Peckham Road  London  United Kingdom,,,,51.474126,-0.079677,,,
London,Classic Wok,a0109a1d-fe40-4071-a019-c1c667baef5c,3 The Green  London  United Kingdom,,,,51.511014,-0.30518,,,
London,Whole Meal,a77b4702-7438-4a4f-b6d6-db9f3699f038,1 Shrubbery Road  London  United Kingdom,,,,51.430433,-0.129331,,,
London,Zeera Spice,a17d055b-d5ff-495f-93e9-49b780284156,12 Addington Road  West Wickham  United Kingdom,,,,51.374069,0.001639,,,
London,Caffe Bernardo,6f24ed1c-149b-40cf-a2aa-6192d5051799,42 Richmond Road  Town Centre  Kingston upon Thames  United Kingdom,,,,51.414061,-0.300561,,,
London,Tao Peking,08948e9e-4930-404f-8295-60ba3687f92a,158-160 High Street  Town Centre  Ruislip  United Kingdom,,,,51.572795,-0.423024,,,
London,Peking Palace,a9db5747-3e26-4add-8781-d711ec764848,10 Glebe Avenue  Uxbridge  United Kingdom,,,,51.562838,-0.443666,,,
London,New Devi Tandoori,6e5cfe5f-1aa6-402d-a17c-5e1769cea99f,10 Kingston Hill  Kingston upon Thames  United Kingdom,,,,51.41411,-0.287002,,,
London,Red Mantra,db59339b-1f6f-4b0e-aaa2-7a639cb6941d,103-105 George Lane  London  United Kingdom,,,,51.592435,0.027119,,,
London,Lale Restaurant,909c6fce-d1f5-4e9a-8221-959a6cd13416,66 Eltham High Street  London  United Kingdom,,,,51.450805,0.051474,,,
London,Tasty House,b196260e-0119-4ab5-8c7e-63b5f0b2adba,118 Denmark Hill  London  United Kingdom,,,,51.470448,-0.093072,,,
London,Coffee Break,00051709-e317-4ad9-ac47-481787717091,7A High Street  Town Centre  Uxbridge  United Kingdom,,,,51.545415,-0.478416,,,
London,Costa Coffee,2730a5c1-84d9-4609-91ba-b0e2a305d9ef,28 The Mall  Broadway Shopping Centre  London  United Kingdom,,,,51.455833,0.145872,,,
London,La Bota,bdf4e6f9-8533-40ac-b70b-79653b5a1c03,31 Broadway Parade  London  United Kingdom,,,,51.581373,-0.121418,,,
London,Thalassa,cfb62a32-12b1-4545-a878-951b26c6ebad,110-112 Chase Side  London  United Kingdom,,,,51.633522,-0.131705,,,
London,Garden and Grill,e0432fb2-5793-4104-b809-afdbc7356bf1,253A Portobello Road  London  United Kingdom,,,,51.517601,-0.206504,,,
London,The Dulwich Bakery,26fa74d8-2399-4dee-be3d-3ab75c625654,78 Park Hall Rd  Dulwich  United Kingdom,,,,51.436068,-0.09016,,,
London,KFC,b39974dd-23f4-4f6e-8f17-6de75eeeb516,56 Market Service Road  Sutton  United Kingdom,,,,51.383173,-0.190404,,,
London,Shampan 3,bf54681f-5359-4b7c-bf08-34bdfdfe65f2,8 Falconwood Parade  Welling  United Kingdom,,,,51.456577,0.094498,,,
London,Hyderabadi Spice,42dff410-b443-4a67-a6b1-72584aecf78b,309 High Street North  London  United Kingdom,,,,51.542895,0.049843,,,
London,Top Cafe,69d7301e-dd70-49b6-bb90-31ee96a5a5c9,8 Godstone Road  Kenley  United Kingdom,,,,51.329429,-0.107986,,,
London,Agile Rabbit,717d0068-1cec-417f-85ea-2c2e4fc93725,Unit 24  Brixton Village Market  Coldharbour Lane  London  United Kingdom,,,,51.46261,-0.112368,,,
London,Johnny Walls,899e735a-d8e8-453e-b8f2-467362ddfdf1,82 Ben Jonson Road  London  United Kingdom,,,,51.517907,-0.038918,,,
London,El Desperado,c70d11c2-16d1-4e3b-8243-99e0dd0bca45,501 London Road  North Cheam  Surrey  Surrey  United Kingdom,,,,51.37128,-0.227879,,,
London,Stour Space,f440be95-37c9-4d82-aa56-6af5db627518,7 Roach Road  Tower Hamlets  United Kingdom,,,,51.540057,-0.021051,,,
London,Happy Inn,c8e773d1-50e3-4d3c-a510-4ab9d0a04d63,131 New Cross Road  London  United Kingdom,,,,51.475949,-0.047518,,,
London,Rose Kebab,223c9d6d-03bc-4a26-8c07-6b2734fc3192,375A Archway Road  London  United Kingdom,,,,51.578102,-0.148408,,,
London,Double Bubble,63c28cc8-deeb-4a5c-8279-01b113de488d,408 Garratt Lane  London  United Kingdom,,,,51.440502,-0.187023,,,
London,Tolli Coffee,96054ec2-0308-4c19-854e-7bee2fce2970,327 Kentish Town Road  London  United Kingdom,,,,51.550178,-0.140909,,,
London,Itsu,08c44552-cb9b-4519-a05f-e69b8528836b,163 Victoria Street  London  United Kingdom,,,,51.496674,-0.140823,,,
London,Ali's Memories Of India,9c03978c-f43f-4a69-bdaa-2c77f37039f9,Buckingham House East Buckingham Parade  The Broadway  Stanmore  United Kingdom,,,,51.618241,-0.311745,,,
London,Oriental Express,1aacf30b-5e60-457e-9321-e6e74523e097,3 The Vale  London  Acton  London  United Kingdom,,,,51.506656,-0.246697,,,
London,Cookies & Cream,bc6d13d3-8c4d-4c90-b8db-26216aaffd79,5 Mile End Rd  London  United Kingdom,,,,51.520426,-0.05519,,,
London,Costas,bbe9634b-157f-4115-a65d-8f55c1144f7e,2C Tooting Bec Rd  London  United Kingdom,,,,51.435404,-0.159194,,,
London,Cafe Zone,0b14a0d1-3ce2-47d8-bef9-67bc9492fbb0,48 Whalebone Lane South  Dagenham  United Kingdom,,,,51.563466,0.146636,,,
London,Little Woodford,853cbdf2-09d3-4355-88b3-873065b8b8a3,118 George Lane  London  United Kingdom,,,,51.592659,0.026109,,,
London,La Vita,2be77df8-07ae-4c77-8b16-a0a782f63a1f,50 Cannon Hill  London  United Kingdom,,,,51.624425,-0.123296,,,
London,Golden Dish,1fe08ecd-6264-4ca7-9c1f-86427dbcd25d,113 High Road  London  United Kingdom,,,,51.546927,-0.230033,,,
London,Il Gelato,ee4984a5-643d-4c7f-b2d4-a963ad4a2f14,52 Broad Street  Town Centre  Teddington  United Kingdom,,,,51.425926,-0.336911,,,
London,Oliver's Fish & Chips,d3b27b24-a75a-43c9-ae5b-b34b0591be52,95 Haverstock Hill  London  United Kingdom,,,,51.546796,-0.158736,,,
London,Kebabish,ebae24f1-b1e7-435b-a9d5-9f46ec0d6dd0,40 Ealing Road  Wembley  United Kingdom,,,,51.550764,-0.298669,,,
London,Bexley's Cyprus Village Restaurant,9b43dadd-6381-47b6-9989-d3f7073c70f4,222 Broadway  Bexleyheath  United Kingdom,,,,51.457668,0.13838,,,
London,Kew Fish Bar,08ab940c-c727-47cd-b34f-158b6309d1f8,114 North Road  Town Centre  Richmond Upon Thames  United Kingdom,,,,51.476569,-0.28476,,,
London,Mantra,db053e29-4d1e-44a9-8004-7d32b66dd0ec,253 Bath Road  Hounslow  London  United Kingdom,,,,51.47097,-0.380185,,,
London,Nico's Cafe-Diner,687a8425-e084-49b3-a6a1-776f95f7b43c,299 Cambridge Heath Road  London  United Kingdom,,,,51.527238,-0.055381,,,
London,Garlands,4e711f6d-0a15-405e-b1dd-a49334a7eb33,27 High Street  Town Centre  Ruislip  United Kingdom,,,,51.576319,-0.426465,,,
London,Bridge The Gap,43c62b54-5122-445a-8b11-23f3d1204ffb,171F Battersea Park Road  London  United Kingdom,,,,51.476646,-0.147466,,,
London,Pizza Express Restaurants,59af1e07-cfed-42a4-b5e7-738137a8de0e,242-248 High St  Barnet  United Kingdom,,,,51.658095,-0.200912,,,
London,Silver Dollar,d35261c8-e812-419b-bf1e-a2cc0ce46ac1,232 Imperial Drive  Harrow  United Kingdom,,,,51.576211,-0.370079,,,
London,KFC,44ddf67a-6142-429d-a60e-c2786644d996,171 Uxbridge Road  London  United Kingdom,,,,51.506367,-0.237377,,,
London,Tommy's Tuc Inn Cafe,2844460f-98c1-4684-accd-be5c38044620,422 Forest Road  London  United Kingdom,,,,51.590593,-0.021741,,,
London,Sunrise Cafe,34d4a992-9431-4939-bbdf-222647e4591c,3 Bell Parade Bell Road  Hounslow  London  United Kingdom,,,,51.466438,-0.365086,,,
London,Polo 24 Hour Bar,2539f0af-c918-406d-8b5e-2b8e130bea2c,176 Bishopsgate  The City  United Kingdom,,,,51.517612,-0.080203,,,
London,Sorrento,c610cff8-a35e-4b5c-ba6b-6ee3a9025e8c,376 Norwood Road  London  United Kingdom,,,,51.433827,-0.10385,,,
London,Benugo Bar and Kitchen,682bba04-eee7-45f2-9161-a39922da3903,BFI Southbank  Belvedere Road  South Bank  London  United Kingdom,,,,51.506732,-0.114959,,,
London,Guang Ming,81122afb-7355-4f47-8a79-d6f1e1814b2f,158 Lower Road  Surrey Quays  London  United Kingdom,,,,51.492845,-0.046784,,,
